option_symbol,symbol,right,strike,expiration,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega,rho,snapshot_ts,snapshot_label,run_id,source,mid,dte,adelta,dist
DKNG250905P00046000,DKNG,P,46.0,2025-09-05,0.16,0.21,0.19,80,41,0.322442,-0.159399413114748,0.11702669010571913,-0.04165103749832774,0.016370392337926056,0.007249808446838355,2025-09-01T18:00:16.415229+00:00,S2,20250901180003,tradier_4x,0.185,4,0.159399413114748,0.040600586885252005
DKNG250905P00045500,DKNG,P,45.5,2025-09-05,0.11,0.15,0.17,46,117,0.335546,-0.115079891942994,0.09065823069785767,-0.03541442491023816,0.013179173876700236,0.007587446597069333,2025-09-01T18:00:16.415229+00:00,S2,20250901180003,tradier_4x,0.13,4,0.115079891942994,0.084920108057006
F250905C00012000,F,C,12.0,2025-09-05,0.05,0.06,0.05,2336,20270,0.202017,0.28054356331774905,0.9945878931789118,-0.00845047998496686,0.005407979035180499,0.0006232116265041668,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.055,4,0.28054356331774905,0.08054356331774903
F250905C00012500,F,C,12.5,2025-09-05,0.01,0.02,0.01,648,1731,0.283123,0.028588161168290355,0.18277884498365854,-0.00169535232287424,0.0010566025732157566,6.389633857200645e-05,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.015,4,0.028588161168290355,0.17141183883170966
F250905C00013000,F,C,13.0,2025-09-05,0.0,0.01,0.01,92,1651,0.394123,0.0007345393127868546,0.006968403041258765,-6.583074380530242e-05,6.804838013188758e-05,1.647181172688525e-06,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.005,4,0.0007345393127868546,0.19926546068721315
F250905P00011500,F,P,11.5,2025-09-05,0.05,0.06,0.06,1727,3087,0.250967,-0.2085997638991985,0.7639557326428705,-0.008379139003866914,0.004826951083449594,0.0017242690851207668,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.055,4,0.2085997638991985,0.008599763899198476
F250905P00011000,F,P,11.0,2025-09-05,0.01,0.02,0.01,2639,3988,0.331835,-0.0324611895387856,0.15974469653622742,-0.0030569679919569973,0.0011344254930471382,0.0020343049697212766,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.015,4,0.0324611895387856,0.1675388104612144
F250905P00010500,F,P,10.5,2025-09-05,0.01,0.02,0.02,933,1165,0.499191,-0.0018103178240177,0.010222429660862472,-0.00020112018842601052,9.378508437695795e-05,0.0020088670897108985,2025-09-01T18:00:17.176007+00:00,S2,20250901180003,tradier_4x,0.015,4,0.0018103178240177,0.19818968217598232
GOOGL250905C00222500,GOOGL,C,222.5,2025-09-05,1.52,1.6,1.55,16632,5624,0.404946,0.20928897114109024,0.025746359644295044,-0.22672237272053922,0.08507999871965972,0.00803322529212303,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,1.56,4,0.20928897114109024,0.00928897114109023
GOOGL250905C00225000,GOOGL,C,225.0,2025-09-05,1.12,1.17,1.13,13501,9500,0.412263,0.16363442326739705,0.021088770282879213,-0.20204737514552792,0.07094821090663596,0.006274796956058185,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,1.145,4,0.16363442326739705,0.03636557673260296
GOOGL250905C00220000,GOOGL,C,220.0,2025-09-05,2.1,2.15,2.12,44798,31127,0.399509,0.2697842312923438,0.030810679288139457,-0.25315557113232523,0.09796210840345199,0.010367267435851051,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,2.125,4,0.2697842312923438,0.06978423129234379
GOOGL250905P00202500,GOOGL,P,202.5,2025-09-05,1.35,1.41,1.41,3688,4904,0.435283,-0.1838998978857536,0.021758080114536872,-0.2595180218295712,0.0792861034654753,0.03082939499302565,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,1.38,4,0.1838998978857536,0.016100102114246423
GOOGL250905P00205000,GOOGL,P,205.0,2025-09-05,1.81,1.86,1.86,6318,6786,0.422155,-0.2348656024710609,0.026313083163684567,-0.28216767731182246,0.09277391993903629,0.029102301087377446,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,1.835,4,0.2348656024710609,0.03486560247106088
GOOGL250905P00200000,GOOGL,P,200.0,2025-09-05,1.0,1.03,1.01,5056,6873,0.448478,-0.1427740961107138,0.017711035192143024,-0.2333954196763107,0.0651193942230635,0.0321328071759301,2025-09-01T18:00:17.949234+00:00,S2,20250901180003,tradier_4x,1.0150000000000001,4,0.1427740961107138,0.05722590388928622
GS250905C00765000,GS,C,765.0,2025-09-05,1.99,2.14,1.9,102,266,0.203399,0.18874491390638132,0.011974923547947732,-0.4111589137071728,0.2745511942893361,0.024375746264459607,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,2.065,4,0.18874491390638132,0.011255086093618694
GS250905C00762500,GS,C,762.5,2025-09-05,2.27,2.61,2.6,26,22,0.202316,0.21879628484074506,0.013277980320223098,-0.44867413439852005,0.29892214993186766,0.02835054665329937,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,2.44,4,0.21879628484074506,0.018796284840745053
GS250905C00760000,GS,C,760.0,2025-09-05,2.99,3.2,3.1,226,236,0.203553,0.25251383505934905,0.014575222543669723,-0.4857647118401985,0.3220608185021378,0.03283441687708319,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,3.095,4,0.25251383505934905,0.052513835059349034
GS250905P00727500,GS,P,727.5,2025-09-05,2.67,2.96,2.68,101,111,0.22267,-0.2119470023855785,0.013069792637643103,-0.5767461065866959,0.30124570617569674,0.10624513177408025,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,2.815,4,0.2119470023855785,0.011947002385578498
GS250905P00725000,GS,P,725.0,2025-09-05,2.27,2.45,2.26,162,105,0.226086,-0.1864425215405533,0.01188308816351353,-0.5534898873577304,0.30006747587085386,0.10969805520961548,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,2.3600000000000003,4,0.1864425215405533,0.013557478459446715
GS250905P00722500,GS,P,722.5,2025-09-05,1.92,2.36,2.19,85,68,0.229482,-0.163485931418264,0.010755232712580002,-0.5278170559697635,0.27610422442896715,0.11276812876584119,2025-09-01T18:00:18.720331+00:00,S2,20250901180003,tradier_4x,2.1399999999999997,4,0.163485931418264,0.036514068581736
INTC250905C00026000,INTC,C,26.0,2025-09-05,0.12,0.13,0.13,11740,37873,0.453363,0.20736200265034604,0.15344932406249126,-0.0383518115186543,0.00983544829834761,0.000913670314107206,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.125,4,0.20736200265034604,0.007362002650346033
INTC250905C00026500,INTC,C,26.5,2025-09-05,0.08,0.09,0.08,12353,4252,0.483372,0.1550467874037081,0.12188426509491555,-0.033301991249212334,0.00823785880924396,0.0006833850000113969,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.08499999999999999,4,0.1550467874037081,0.044953212596291925
INTC250905C00025500,INTC,C,25.5,2025-09-05,0.18,0.2,0.2,4545,7430,0.429112,0.2706809345675907,0.19208955595866595,-0.0413380962154824,0.011282520967656095,0.0011931317960551433,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.19,4,0.2706809345675907,0.07068093456759067
INTC250905P00023500,INTC,P,23.5,2025-09-05,0.16,0.19,0.17,2828,9729,0.375102,-0.2179348619258374,0.2572950871359405,-0.02745130041062431,0.0098641402111605,0.003433552390676275,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.175,4,0.2179348619258374,0.017934861925837375
INTC250905P00023000,INTC,P,23.0,2025-09-05,0.08,0.09,0.09,893,3330,0.377952,-0.1312747368205671,0.1694696250657502,-0.0227004897884383,0.007427636905555355,0.0037625112155920425,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.08499999999999999,4,0.1312747368205671,0.06872526317943292
INTC250905P00022500,INTC,P,22.5,2025-09-05,0.04,0.05,0.05,831,2270,0.4026,-0.0853947959375729,0.11022818096401543,-0.01939186230285746,0.00512448664669587,0.003891915995204974,2025-09-01T18:00:19.406864+00:00,S2,20250901180003,tradier_4x,0.045,4,0.0853947959375729,0.11460520406242711
JPM250905C00307500,JPM,C,307.5,2025-09-05,0.68,0.73,0.69,2127,799,0.158612,0.19469497095757488,0.039473805078936205,-0.13343837967216063,0.11056841328938229,0.010456438459759031,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,0.7050000000000001,4,0.19469497095757488,0.005305029042425136
JPM250905C00310000,JPM,C,310.0,2025-09-05,0.31,0.34,0.32,1628,391,0.156335,0.10879554658932171,0.02648955258714905,-0.08777716345246724,0.07099917723054534,0.005779186802618821,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,0.325,4,0.10879554658932171,0.0912044534106783
JPM250905C00305000,JPM,C,305.0,2025-09-05,1.34,1.43,1.34,2263,2040,0.162821,0.31288897869563587,0.05085664130694506,-0.1786670608427946,0.14666866237319912,0.016975705111054465,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,1.385,4,0.31288897869563587,0.11288897869563586
JPM250905P00295000,JPM,P,295.0,2025-09-05,0.81,0.88,0.89,777,940,0.188065,-0.1935487321535848,0.03648125033867447,-0.18105503142953214,0.12199854366079711,0.044593885097958204,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,0.845,4,0.1935487321535848,0.0064512678464151985
JPM250905P00292500,JPM,P,292.5,2025-09-05,0.5,0.54,0.51,1009,594,0.196566,-0.121870771495156,0.026472788780975014,-0.14556412017945114,0.09220256335120226,0.04849557972168712,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,0.52,4,0.121870771495156,0.07812922850484401
JPM250905P00297500,JPM,P,297.5,2025-09-05,1.31,1.39,1.41,325,386,0.179512,-0.2893342822522975,0.046466801678453885,-0.2088056863339096,0.14767128649454744,0.03926383384381295,2025-09-01T18:00:21.055174+00:00,S2,20250901180003,tradier_4x,1.35,4,0.2893342822522975,0.0893342822522975
KO250905C00070000,KO,C,70.0,2025-09-05,0.2,0.21,0.21,1074,2313,0.142384,0.2553309711976479,0.23117776197932402,-0.03350524065161902,0.030088068481661647,0.003247763281771811,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.20500000000000002,4,0.2553309711976479,0.055330971197647905
KO250905C00071000,KO,C,71.0,2025-09-05,0.07,0.08,0.08,6606,11498,0.157161,0.11553110336857766,0.1214545092326246,-0.022463143674082413,0.018766144804297828,0.001464111301311459,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.07500000000000001,4,0.11553110336857766,0.08446889663142235
KO250905C00072000,KO,C,72.0,2025-09-05,0.03,0.04,0.04,1299,1926,0.178458,0.05372107683535427,0.06018351695831815,-0.013934208356879918,0.010694580726549026,0.0006795136938461246,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.035,4,0.05372107683535427,0.14627892316464575
KO250905P00068000,KO,P,68.0,2025-09-05,0.19,0.22,0.2,1234,995,0.156424,-0.2241285469598358,0.21043677341161007,-0.03871869697545319,0.029751620223761554,0.009943685658487704,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.20500000000000002,4,0.2241285469598358,0.024128546959835795
KO250905P00067000,KO,P,67.0,2025-09-05,0.07,0.09,0.07,402,1447,0.173614,-0.0947701707944527,0.1068886394896613,-0.028321972590775266,0.01643385738186853,0.011527867532985956,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.08,4,0.0947701707944527,0.10522982920554731
KO250905P00066000,KO,P,66.0,2025-09-05,0.04,0.05,0.04,56,418,0.206892,-0.0352776777501387,0.04578612908109431,-0.01875642824275539,0.007594316927608583,0.01215721262481495,2025-09-01T18:00:21.772698+00:00,S2,20250901180003,tradier_4x,0.045,4,0.0352776777501387,0.1647223222498613
LLY250905C00755000,LLY,C,755.0,2025-09-05,2.42,2.75,2.5,227,452,0.240702,0.18935993220959665,0.011291078774669536,-0.5069142929540481,0.271534892910649,0.02678409787148127,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,2.585,4,0.18935993220959665,0.010640067790403357
LLY250905C00750000,LLY,C,750.0,2025-09-05,3.3,3.6,3.4,569,1047,0.236001,0.24408617276902744,0.01327297432303429,-0.5788893838253784,0.3184181478772007,0.034412077513060114,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,3.45,4,0.24408617276902744,0.04408617276902743
LLY250905C00760000,LLY,C,760.0,2025-09-05,1.76,2.0,1.85,176,851,0.245605,0.1463866657670363,0.009356755542385244,-0.43892697348002024,0.24803019763258788,0.0207583853340893,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,1.88,4,0.1463866657670363,0.053613334232963716
LLY250905P00712500,LLY,P,712.5,2025-09-05,2.87,3.1,2.89,103,62,0.251746,-0.2008568389448363,0.011088020448593236,-0.5994863406029972,0.28097605297280404,0.10842784570169886,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,2.9850000000000003,4,0.2008568389448363,0.0008568389448362912
LLY250905P00710000,LLY,P,710.0,2025-09-05,2.41,2.68,2.61,140,163,0.253876,-0.1775936152194408,0.010072598748329423,-0.5736477800381842,0.26943325875458873,0.1112240256569987,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,2.545,4,0.1775936152194408,0.022406384780559202
LLY250905P00715000,LLY,P,715.0,2025-09-05,3.35,3.65,3.65,62,344,0.248983,-0.2276216821033782,0.01212719640729619,-0.6260409560695301,0.29434861032825965,0.10512565623432737,2025-09-01T18:00:22.543307+00:00,S2,20250901180003,tradier_4x,3.5,4,0.2276216821033782,0.027621682103378176
META250905C00757500,META,C,757.5,2025-09-05,2.64,2.88,2.75,508,166,0.221437,0.21317803021472553,0.012818226395585107,-0.4847331364046832,0.2946253979477579,0.02938494368161329,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,2.76,4,0.21317803021472553,0.013178030214725522
META250905C00760000,META,C,760.0,2025-09-05,2.16,2.34,2.24,3957,1821,0.220683,0.1849912440078113,0.011672385267320545,-0.44675081171030495,0.2703668125719565,0.025501216275372038,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,2.25,4,0.1849912440078113,0.015008755992188705
META250905C00762500,META,C,762.5,2025-09-05,1.76,1.92,1.87,675,198,0.220335,0.15952173108242457,0.01053998562121563,-0.40823216566823506,0.24571925370624922,0.021990982509472668,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,1.8399999999999999,4,0.15952173108242457,0.040478268917575444
META250905P00717500,META,P,717.5,2025-09-05,2.7,2.9,2.95,672,190,0.252736,-0.1937878744546855,0.010760795899607932,-0.5749509413869026,0.27578113018258565,0.10929409662134301,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,2.8,4,0.1937878744546855,0.006212125545314501
META250905P00720000,META,P,720.0,2025-09-05,3.1,3.35,3.35,2958,1177,0.247191,-0.219276095257725,0.011796884765576287,-0.5939737295409656,0.29953287070296863,0.10640567384683276,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,3.225,4,0.219276095257725,0.019276095257725
META250905P00715000,META,P,715.0,2025-09-05,2.37,2.52,2.4,2859,468,0.25684,-0.1731429970682932,0.00978945807719451,-0.5545482948313677,0.27493653482525976,0.11182090973485768,2025-09-01T18:00:23.295186+00:00,S2,20250901180003,tradier_4x,2.4450000000000003,4,0.1731429970682932,0.026857002931706814
MRK250905C00086000,MRK,C,86.0,2025-09-05,0.35,0.42,0.36,545,495,0.224972,0.24592242065635814,0.12284650613800005,-0.0601062095103509,0.03606655725245576,0.003916936754049827,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.385,4,0.24592242065635814,0.045922420656358126
MRK250905C00087000,MRK,C,87.0,2025-09-05,0.17,0.22,0.16,222,386,0.223889,0.14486338140236188,0.08836465801524584,-0.043576499658980826,0.027930852228813943,0.0023152347999833315,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.195,4,0.14486338140236188,0.05513661859763813
MRK250905C00088000,MRK,C,88.0,2025-09-05,0.09,0.1,0.1,347,3482,0.22672,0.0786164522231316,0.05630969849832677,-0.028255910774107267,0.01717927553193636,0.0012599700924067992,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.095,4,0.0786164522231316,0.12138354777686841
MRK250905P00082000,MRK,P,82.0,2025-09-05,0.32,0.36,0.34,69,413,0.239584,-0.2156920605745383,0.10257439454166636,-0.06485848596845736,0.03428618227314943,0.012188559643239222,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.33999999999999997,4,0.2156920605745383,0.015692060574538286
MRK250905P00081000,MRK,P,81.0,2025-09-05,0.16,0.22,0.2,49,151,0.248072,-0.1323895091548675,0.07262222310224814,-0.05070250517011044,0.025924549316907016,0.013366627789076622,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.19,4,0.1323895091548675,0.06761049084513251
MRK250905P00080000,MRK,P,80.0,2025-09-05,0.07,0.11,0.05,24,476,0.250292,-0.0742688961015315,0.04661589283750946,-0.035986824383781625,0.01557633776639456,0.014127493911690572,2025-09-01T18:00:24.020719+00:00,S2,20250901180003,tradier_4x,0.09,4,0.0742688961015315,0.1257311038984685
MS250905C00155000,MS,C,155.0,2025-09-05,0.21,0.24,0.22,63,146,0.176643,0.13128461419202467,0.0522792818581726,-0.05585534704117743,0.040072885473134194,0.003381065056659198,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.22499999999999998,4,0.13128461419202467,0.06871538580797534
MS250905C00152500,MS,C,152.5,2025-09-05,0.76,1.02,0.78,409,255,0.184101,0.32065049481749947,0.08975060593900408,-0.10080580959452437,0.07309345192361195,0.008484066939753575,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.89,4,0.32065049481749947,0.12065049481749945
MS250905C00157500,MS,C,157.5,2025-09-05,0.04,0.06,0.06,28,64,0.175954,0.03915671270375859,0.020035317521889466,-0.021160742049163676,0.01621977679573369,0.0009804446676290731,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.05,4,0.03915671270375859,0.16084328729624142
MS250905P00147000,MS,P,147.0,2025-09-05,0.49,0.52,0.58,64,135,0.213775,-0.1991517319994083,0.06619615642057905,-0.10345642491879908,0.06109246108234702,0.021875731258943307,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.505,4,0.1991517319994083,0.0008482680005917065
MS250905P00146000,MS,P,146.0,2025-09-05,0.35,0.38,0.41,281,162,0.222682,-0.1452977377085602,0.05361711359219709,-0.08957314923376355,0.05118404115775456,0.023356529663734006,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.365,4,0.1452977377085602,0.05470226229143982
MS250905P00148000,MS,P,148.0,2025-09-05,0.51,0.71,0.71,444,325,0.208706,-0.2648619259184433,0.07867250848052437,-0.11479531652595536,0.07007963916384796,0.020043579804842865,2025-09-01T18:00:24.712935+00:00,S2,20250901180003,tradier_4x,0.61,4,0.2648619259184433,0.06486192591844331
MSFT250905C00517500,MSFT,C,517.5,2025-09-05,0.99,1.18,1.09,2201,946,0.160446,0.17716054355079894,0.02279020833455,-0.22362279213050118,0.18699602006023505,0.017042845935935573,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,1.085,4,0.17716054355079894,0.022839456449201073
MSFT250905C00515000,MSFT,C,515.0,2025-09-05,1.64,1.8,1.67,2896,2779,0.16116,0.23816502027887784,0.027179179598136143,-0.26771545164665206,0.21925817584961088,0.022880739774167512,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,1.72,4,0.23816502027887784,0.03816502027887783
MSFT250905C00520000,MSFT,C,520.0,2025-09-05,0.72,0.85,0.68,2748,3573,0.16032,0.12797720228738274,0.01829294126809481,-0.17995129587131983,0.15316923125208037,0.01232576733176376,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,0.7849999999999999,4,0.12797720228738274,0.07202279771261727
MSFT250905P00495000,MSFT,P,495.0,2025-09-05,1.27,1.5,1.47,2450,2818,0.196511,-0.1869768343334175,0.019988565856936806,-0.3047572180827948,0.1883745649660629,0.07650305934214809,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,1.385,4,0.1869768343334175,0.013023165666582515
MSFT250905P00497500,MSFT,P,497.5,2025-09-05,1.69,1.83,1.95,1253,1008,0.19007,-0.2370538694262322,0.02354167776033893,-0.3339101153048328,0.22026091781543347,0.07203785123740866,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,1.76,4,0.2370538694262322,0.03705386942623218
MSFT250905P00492500,MSFT,P,492.5,2025-09-05,1.0,1.19,1.15,588,675,0.203205,-0.1446721649406928,0.01659447163166597,-0.2717794380202019,0.15482745188315475,0.08019628947173418,2025-09-01T18:00:25.577672+00:00,S2,20250901180003,tradier_4x,1.095,4,0.1446721649406928,0.05532783505930722
MU250905C00125000,MU,C,125.0,2025-09-05,0.65,0.68,0.64,2635,2346,0.386195,0.18956471253072615,0.04096596136702496,-0.1226129260929511,0.043657716011506524,0.003966384505547944,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,0.665,4,0.18956471253072615,0.010435287469273857
MU250905C00124000,MU,C,124.0,2025-09-05,0.84,0.9,0.85,1108,754,0.384523,0.23163168419492086,0.046538146989736226,-0.13860126099488462,0.04745754569055374,0.004858456704634951,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,0.87,4,0.23163168419492086,0.03163168419492085
MU250905C00126000,MU,C,126.0,2025-09-05,0.49,0.52,0.5,862,4008,0.389256,0.15279244878520676,0.03538372303780699,-0.10654496833295897,0.0356362691682485,0.003188551117012085,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,0.505,4,0.15279244878520676,0.04720755121479325
MU250905P00114000,MU,P,114.0,2025-09-05,0.81,0.83,0.81,814,369,0.407577,-0.2122839248370028,0.044905827447390946,-0.15344784157879,0.04812080006601586,0.01659300530968242,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,0.8200000000000001,4,0.2122839248370028,0.012283924837002802
MU250905P00113000,MU,P,113.0,2025-09-05,0.64,0.66,0.64,327,275,0.414162,-0.1747953743947768,0.03915580863372879,-0.14130064102758064,0.0441729944496558,0.017321682427147714,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,0.65,4,0.1747953743947768,0.025204625605223213
MU250905P00115000,MU,P,115.0,2025-09-05,1.04,1.1,1.08,4552,924,0.404412,-0.2564609007255229,0.05057343681267991,-0.1648402508837289,0.055107139701287104,0.01570343912751103,2025-09-01T18:00:26.304057+00:00,S2,20250901180003,tradier_4x,1.07,4,0.2564609007255229,0.0564609007255229
NFLX250905C01240000,NFLX,C,1240.0,2025-09-05,3.75,4.0,3.88,516,364,0.218296,0.18803100959816074,0.007927168540332362,-0.7263179483364038,0.4730970905802217,0.04529969970835409,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,3.875,4,0.18803100959816074,0.011968990401839269
NFLX250905C01237500,NFLX,C,1237.5,2025-09-05,4.2,4.55,4.3,147,77,0.212832,0.2165606271715458,0.00838236788493036,-0.7637274349530984,0.5118304534433602,0.050280880888568504,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,4.375,4,0.2165606271715458,0.0165606271715458
NFLX250905C01242500,NFLX,C,1242.5,2025-09-05,3.3,3.65,3.55,101,148,0.214626,0.17980387051647226,0.007468125144067938,-0.688032882617666,0.432778066581894,0.040464560162923074,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,3.4749999999999996,4,0.17980387051647226,0.020196129483527753
NFLX250905P01177500,NFLX,P,1177.5,2025-09-05,4.2,5.85,4.51,219,177,0.225937,-0.2099947529561544,0.007073133952093706,-0.8325114023594449,0.45559656650567254,0.17949918834763448,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,5.025,4,0.2099947529561544,0.009994752956154401
NFLX250905P01175000,NFLX,P,1175.0,2025-09-05,3.85,4.3,4.05,1035,806,0.235566,-0.1847569851637281,0.006661264577042491,-0.7993164361208496,0.4546848274018462,0.1828814153228209,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,4.075,4,0.1847569851637281,0.015243014836271912
NFLX250905P01180000,NFLX,P,1180.0,2025-09-05,4.65,5.15,4.81,579,574,0.223422,-0.2280152565577764,0.0074893877771718955,-0.8634622449573313,0.4943096411236068,0.175902883026051,2025-09-01T18:00:27.109678+00:00,S2,20250901180003,tradier_4x,4.9,4,0.2280152565577764,0.028015256557776397
NKE250905C00079000,NKE,C,79.0,2025-09-05,0.34,0.46,0.34,296,481,0.240264,0.23735790950094973,0.11921325206666021,-0.04743856777083366,0.03245038248686541,0.0029197402888185005,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.4,4,0.23735790950094973,0.03735790950094972
NKE250905C00080000,NKE,C,80.0,2025-09-05,0.16,0.2,0.18,532,1317,0.246023,0.14353951565223047,0.08455797081370983,-0.036787059438845714,0.02419484767595347,0.0018541398968410746,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.18,4,0.14353951565223047,0.05646048434776954
NKE250905C00081000,NKE,C,81.0,2025-09-05,0.1,0.12,0.11,340,1762,0.26201,0.08368230219042325,0.05544907884358108,-0.026493593327418307,0.016806340004178567,0.001113216712018095,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.11,4,0.08368230219042325,0.11631769780957676
NKE250905P00075000,NKE,P,75.0,2025-09-05,0.32,0.37,0.31,150,872,0.251677,-0.1688798890543188,0.13535534334862995,-0.02798731080322757,0.02527360794707859,0.00472702072283408,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.345,4,0.1688798890543188,0.031120110945681206
NKE250905P00076000,NKE,P,76.0,2025-09-05,0.57,0.66,0.6,494,357,0.24554,-0.3136072802625453,0.15541800774379189,-0.044972855359743255,0.036419458516372454,0.005666347977578673,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.615,4,0.3136072802625453,0.1136072802625453
NKE250905P00074000,NKE,P,74.0,2025-09-05,0.17,0.2,0.17,197,427,0.262951,-0.0531301823231275,0.10968538955076004,-0.010238849373335168,0.010537890779967883,0.002368175196896587,2025-09-01T18:00:27.845686+00:00,S2,20250901180003,tradier_4x,0.185,4,0.0531301823231275,0.14686981767687252
NVDA250905C00180000,NVDA,C,180.0,2025-09-05,0.98,1.01,1.01,161681,41142,0.310463,0.22789402009223422,0.04035566065466543,-0.1657419974282256,0.07507553932725292,0.0073677571392688325,2025-09-01T18:00:28.638671+00:00,S2,20250901180003,tradier_4x,0.995,4,0.22789402009223422,0.027894020092234212
NVDA250905C00182500,NVDA,C,182.5,2025-09-05,0.57,0.58,0.57,38762,35395,0.313578,0.14285631887139497,0.030078801651411958,-0.12297797328168393,0.05208953631584924,0.00462549965599825,2025-09-01T18:00:28.638671+00:00,S2,20250901180003,tradier_4x,0.575,4,0.14285631887139497,0.057143681128605045
NVDA250905C00185000,NVDA,C,185.0,2025-09-05,0.33,0.34,0.33,45077,57532,0.322166,0.0835240765390788,0.020369375834291974,-0.0834513614104954,0.03576456845402839,0.002706890098014887,2025-09-01T18:00:28.638671+00:00,S2,20250901180003,tradier_4x,0.335,4,0.0835240765390788,0.11647592346092121
