option_symbol,symbol,right,strike,expiration,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega,rho,snapshot_ts,snapshot_label,run_id,source,mid,dte,adelta,dist
DKNG250829P00046500,DKNG,P,46.5,2025-08-29,0.22,0.26,0.26,1007,1406,0.405103,-0.2334329899469397,0.17312277141511817,-0.10064811004417316,0.01365022069237205,0.0028794916969766193,2025-08-26T23:21:31.726296+00:00,S4,20250826232119,tradier_4x,0.24,3,0.2334329899469397,0.03343298994693969
DKNG250829P00046000,DKNG,P,46.0,2025-08-29,0.14,0.17,0.15,111,316,0.419538,-0.1595956010203554,0.13448722288871842,-0.0841197147080175,0.010641381232793169,0.003137326908327469,2025-08-26T23:21:31.726296+00:00,S4,20250826232119,tradier_4x,0.15500000000000003,3,0.1595956010203554,0.04040439897964462
DKNG250829P00045500,DKNG,P,45.5,2025-08-29,0.08,0.12,0.08,19,282,0.435512,-0.103678848273739,0.09805095708042076,-0.06666492988378087,0.007588607211850827,0.003322297692009637,2025-08-26T23:21:31.726296+00:00,S4,20250826232119,tradier_4x,0.1,3,0.103678848273739,0.09632115172626102
F250829C00012000,F,C,12.0,2025-08-29,0.05,0.06,0.06,4385,25234,0.273876,0.29844347592155823,1.1837119669406075,-0.017038478686488227,0.003733019475157096,0.0002691509550101954,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.055,3,0.29844347592155823,0.09844347592155822
F250829C00012500,F,C,12.5,2025-08-29,0.01,0.02,0.01,1880,3494,0.410572,0.014513451465225268,0.12519841910196342,-0.0015062832171994093,0.0004557261069679002,1.3591333653505421e-05,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.015,3,0.014513451465225268,0.18548654853477475
F250829C00013000,F,C,13.0,2025-08-29,0.0,0.01,0.01,4,1348,0.582413,7.269197843471308e-05,0.0009882329497338327,-5.087817254073733e-06,2.3502624516944865e-05,6.922109537006093e-08,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.005,3,7.269197843471308e-05,0.1999273080215653
F250829P00011500,F,P,11.5,2025-08-29,0.02,0.03,0.02,2255,10619,0.307332,-0.1176244269567505,0.6725645199019502,-0.009628766946043893,0.002207047081361789,0.0006559173555458603,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.025,3,0.1176244269567505,0.08237557304324951
F250829P00011000,F,P,11.0,2025-08-29,0.0,0.01,0.01,118,4236,0.487779,-0.0009093282920336,0.016807979798074114,-0.00011504586586221258,5.3284004422894336e-05,0.0001374679313117102,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.005,3,0.0009093282920336,0.1990906717079664
F250829P00005000,F,P,5.0,2025-08-29,0.0,0.01,0.02,0,1,0.0,0.0,3.403413875753303e-13,1.502167744361053e-14,2.0000000048468023e-05,0.0,2025-08-26T23:21:32.442172+00:00,S4,20250826232119,tradier_4x,0.005,3,0.0,0.2
GOOGL250829C00215000,GOOGL,C,215.0,2025-08-29,0.72,0.75,0.74,10921,24533,0.420784,0.18383932908340103,0.031464835108752864,-0.35561925626427976,0.04985523273132587,0.0028584543881235614,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,0.735,3,0.18383932908340103,0.01616067091659898
GOOGL250829C00212500,GOOGL,C,212.5,2025-08-29,1.2,1.26,1.21,5061,14670,0.413967,0.2665128779181389,0.04068771484039125,-0.4325912995654632,0.05836668553299899,0.004169195498068423,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,1.23,3,0.2665128779181389,0.06651287791813887
GOOGL250829C00217500,GOOGL,C,217.5,2025-08-29,0.42,0.47,0.44,2606,6912,0.429329,0.12471126497102973,0.023204291234298152,-0.2809524571671876,0.03627573167652304,0.0019291760176863364,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,0.44499999999999995,3,0.12471126497102973,0.07528873502897028
GOOGL250829P00200000,GOOGL,P,200.0,2025-08-29,0.84,0.86,0.84,14945,15187,0.449353,-0.1806890824607411,0.032645350432956605,-0.4337833322690451,0.05052422009101572,0.013071006418722591,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,0.85,3,0.1806890824607411,0.0193109175392589
GOOGL250829P00202500,GOOGL,P,202.5,2025-08-29,1.34,1.39,1.34,3425,10786,0.433426,-0.2597276482480592,0.04238863375124313,-0.4849560773126944,0.06295224694545788,0.011829577109579041,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,1.365,3,0.2597276482480592,0.059727648248059206
GOOGL250829P00197500,GOOGL,P,197.5,2025-08-29,0.54,0.57,0.54,1808,9760,0.474383,-0.1277313842261939,0.02423065905134566,-0.3829541816559775,0.041423898809535016,0.013845009511646814,2025-08-26T23:21:33.311407+00:00,S4,20250826232119,tradier_4x,0.5549999999999999,3,0.1277313842261939,0.07226861577380611
GS250829C00762500,GS,C,762.5,2025-08-29,1.68,1.87,1.75,56,184,0.258322,0.1886158775663221,0.01539654195225977,-0.6564250848871946,0.17566886486524796,0.00974763698038078,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,1.775,3,0.1886158775663221,0.011384122433677923
GS250829C00760000,GS,C,760.0,2025-08-29,2.2,2.41,2.3,370,386,0.259497,0.22884068730972534,0.017428817839696745,-0.724494415324347,0.20330738714187913,0.01164420922258694,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,2.305,3,0.22884068730972534,0.028840687309725332
GS250829C00765000,GS,C,765.0,2025-08-29,1.3,1.51,1.37,605,3850,0.263142,0.1546302091073296,0.013373912364348102,-0.5867284207033414,0.15581174049598312,0.008108867855360823,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,1.405,3,0.1546302091073296,0.0453697908926704
GS250829P00732500,GS,P,732.5,2025-08-29,2.43,2.64,2.9,23,92,0.28183,-0.1873071941549428,0.018435671733071084,-0.5663864973405497,0.17458346154429216,0.02296173057584656,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,2.535,3,0.1873071941549428,0.01269280584505722
GS250829P00735000,GS,P,735.0,2025-08-29,3.0,3.25,3.1,98,150,0.278983,-0.2323232651906553,0.019775054670680085,-0.6610271285022902,0.2063860427985719,0.024363378352563837,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,3.125,3,0.2323232651906553,0.03232326519065529
GS250829P00730000,GS,P,730.0,2025-08-29,1.96,2.15,2.41,103,252,0.283378,-0.1454380243575151,0.017057155087147925,-0.4638949085819827,0.14915666589887064,0.020892595960210238,2025-08-26T23:21:34.107818+00:00,S4,20250826232119,tradier_4x,2.0549999999999997,3,0.1454380243575151,0.05456197564248491
INTC250829C00026000,INTC,C,26.0,2025-08-29,0.12,0.13,0.13,14929,67488,0.689843,0.18325990100025744,0.1585436979654692,-0.07441937296587867,0.00588299380677225,0.000350805897085424,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.125,3,0.18325990100025744,0.016740098999742575
INTC250829C00025500,INTC,C,25.5,2025-08-29,0.18,0.19,0.18,12155,15689,0.64284,0.2376428778607861,0.210510769776307,-0.07646083658749796,0.006892544960297059,0.00045571264725569125,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.185,3,0.2376428778607861,0.0376428778607861
INTC250829C00026500,INTC,C,26.5,2025-08-29,0.09,0.1,0.1,2866,7308,0.756126,0.14327133038036097,0.12251317022530624,-0.06975916486438186,0.004823291048856837,0.00027392587794801627,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.095,3,0.14327133038036097,0.056728669619639044
INTC250829P00023000,INTC,P,23.0,2025-08-29,0.11,0.12,0.12,3927,10792,0.643868,-0.1593012415048061,0.1662406497642567,-0.06382414306004454,0.005440375685242416,0.0015574852978208775,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.11499999999999999,3,0.1593012415048061,0.040698758495193915
INTC250829P00023500,INTC,P,23.5,2025-08-29,0.19,0.2,0.2,6121,34327,0.60254,-0.2447378833178682,0.23340589143263757,-0.07503085165673215,0.006994506939000373,0.0014197604588583326,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.195,3,0.2447378833178682,0.04473788331786818
INTC250829P00022500,INTC,P,22.5,2025-08-29,0.06,0.07,0.06,1084,6109,0.679597,-0.100208926781908,0.11299887934496361,-0.05044139097403501,0.0038721385458778614,0.0016400368643009868,2025-08-26T23:21:34.837108+00:00,S4,20250826232119,tradier_4x,0.065,3,0.100208926781908,0.09979107321809201
JPM250829C00305000,JPM,C,305.0,2025-08-29,0.4,0.43,0.43,615,3424,0.213321,0.146386135359636,0.038827113674786425,-0.23048812741462105,0.058397228316021274,0.00350187795837392,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,0.41500000000000004,3,0.146386135359636,0.05361386464036402
JPM250829C00302500,JPM,C,302.5,2025-08-29,0.84,0.9,0.9,1745,1717,0.209656,0.2537630657993894,0.057029942444819716,-0.3114143473941609,0.08405074693524334,0.006078845997148554,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,0.87,3,0.2537630657993894,0.05376306579938939
JPM250829C00307500,JPM,C,307.5,2025-08-29,0.18,0.22,0.2,312,858,0.221989,0.08085527373993935,0.02408293821406067,-0.15614674398239625,0.0400761028280181,0.0019318067771279825,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,0.2,3,0.08085527373993935,0.11914472626006066
JPM250829P00292500,JPM,P,292.5,2025-08-29,0.53,0.58,0.53,385,995,0.237253,-0.1683873103669113,0.03845192746260428,-0.32583398062997826,0.06676257726377711,0.01980709066986404,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,0.5549999999999999,3,0.1683873103669113,0.03161268963308872
JPM250829P00295000,JPM,P,295.0,2025-08-29,0.98,1.04,1.0,1293,1464,0.225675,-0.2645670914113213,0.05471254183292996,-0.37270244261161445,0.09098694119921974,0.0175951048312533,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,1.01,3,0.2645670914113213,0.06456709141132128
JPM250829P00290000,JPM,P,290.0,2025-08-29,0.3,0.32,0.31,1036,1601,0.25215,-0.1077295293994655,0.0259966686219159,-0.2739840560429126,0.053685892882843846,0.021128003426512654,2025-08-26T23:21:36.331694+00:00,S4,20250826232119,tradier_4x,0.31,3,0.1077295293994655,0.0922704706005345
KO250829C00070000,KO,C,70.0,2025-08-29,0.11,0.12,0.11,2451,6505,0.200708,0.16538082756136935,0.2155228800523569,-0.056293655320647375,0.016609424192301533,0.0010113126391004985,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.11499999999999999,3,0.16538082756136935,0.03461917243863066
KO250829C00071000,KO,C,71.0,2025-08-29,0.04,0.05,0.04,916,4637,0.233971,0.05851843739818413,0.09177357291782269,-0.03016249964109015,0.00804015688414488,0.0003642415540937664,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.045,3,0.05851843739818413,0.14148156260181588
KO250829C00072000,KO,C,72.0,2025-08-29,0.02,0.03,0.03,154,5115,0.277921,0.017151440041882883,0.03180773855713546,-0.010503909218247887,0.0027010253547539147,0.00010878058853293118,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.025,3,0.017151440041882883,0.18284855995811714
KO250829P00068000,KO,P,68.0,2025-08-29,0.18,0.2,0.18,751,2375,0.196541,-0.2547432408886772,0.25207564194850807,-0.07433934560868882,0.019618034466413987,0.004231470168626607,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.19,3,0.2547432408886772,0.054743240888677214
KO250829P00067000,KO,P,67.0,2025-08-29,0.05,0.07,0.05,421,5430,0.220882,-0.0891580437064158,0.11063463694206639,-0.04722567091081169,0.00951824219311219,0.005040211719873638,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.060000000000000005,3,0.0891580437064158,0.11084195629358422
KO250829P00066000,KO,P,66.0,2025-08-29,0.02,0.03,0.02,47,1876,0.260282,-0.0231109730941591,0.03449469614968471,-0.011218583060249334,0.0034565572564184115,0.005304882483180372,2025-08-26T23:21:37.092072+00:00,S4,20250826232119,tradier_4x,0.025,3,0.0231109730941591,0.1768890269058409
LLY250829C00755000,LLY,C,755.0,2025-08-29,2.99,3.25,2.99,956,595,0.371265,0.2189829061791379,0.01231675782372055,-1.232153472306201,0.20427001431303102,0.01341746922432056,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,3.12,3,0.2189829061791379,0.018982906179137893
LLY250829C00760000,LLY,C,760.0,2025-08-29,2.16,2.38,2.27,2652,782,0.375955,0.16974121853749777,0.010380127274709914,-1.078635635411739,0.17307868729314296,0.010438437081885712,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,2.27,3,0.16974121853749777,0.030258781462502243
LLY250829C00765000,LLY,C,765.0,2025-08-29,1.59,1.78,1.55,681,130,0.384737,0.13037497095369188,0.008550643306305299,-0.9270828342813994,0.14088274982333987,0.008043287519904345,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,1.685,3,0.13037497095369188,0.06962502904630813
LLY250829P00717500,LLY,P,717.5,2025-08-29,2.47,2.88,2.57,1270,74,0.341115,-0.2080311119993254,0.012386420469058548,-1.0704825389435368,0.18358978082362165,0.046596137029040925,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,2.675,3,0.2080311119993254,0.00803111199932538
LLY250829P00715000,LLY,P,715.0,2025-08-29,2.05,2.25,2.2,1892,136,0.338252,-0.1797514081427745,0.011172444691075482,-0.9877035493775358,0.1675212243956554,0.04807612225703748,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,2.15,3,0.1797514081427745,0.020248591857225523
LLY250829P00720000,LLY,P,720.0,2025-08-29,2.94,3.3,3.12,1545,229,0.331304,-0.2398888987368846,0.013593979412205442,-1.1529492561243777,0.1991385280738909,0.04488547892302942,2025-08-26T23:21:37.924047+00:00,S4,20250826232119,tradier_4x,3.12,3,0.2398888987368846,0.03988889873688459
META250829C00770000,META,C,770.0,2025-08-29,2.19,2.25,2.25,3313,3736,0.277352,0.20672437628978288,0.015166942490229807,-0.9163989077703936,0.1968225039466168,0.012454106787902396,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,2.2199999999999998,3,0.20672437628978288,0.0067243762897828685
META250829C00772500,META,C,772.5,2025-08-29,1.73,1.78,1.75,762,723,0.278562,0.16866643150958943,0.013496275854397104,-0.7972603107603343,0.1637929833730992,0.010156517969763634,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,1.755,3,0.16866643150958943,0.03133356849041058
META250829C00767500,META,C,767.5,2025-08-29,2.73,2.84,2.78,898,1566,0.277568,0.2485743266773422,0.016677352648871154,-1.031906070796459,0.2119798892385831,0.014980313831797726,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,2.785,3,0.2485743266773422,0.04857432667734218
META250829P00737500,META,P,737.5,2025-08-29,2.26,2.32,2.27,575,2189,0.296491,-0.1997990869272187,0.01380309224236573,-1.0874454496483177,0.2005128361566975,0.04788089421150344,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,2.29,3,0.1997990869272187,0.00020091307278130577
META250829P00735000,META,P,735.0,2025-08-29,1.87,1.93,1.87,1735,3180,0.300493,-0.1719984328223471,0.01230425605796612,-1.0264349465462304,0.16870214401692865,0.04944746823563229,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,1.9,3,0.1719984328223471,0.028001567177652897
META250829P00740000,META,P,740.0,2025-08-29,2.71,2.8,2.77,3072,4467,0.29199,-0.2323862369340374,0.01534318229534941,-1.1500601744882037,0.21581834609023715,0.046009623443312136,2025-08-26T23:21:38.820040+00:00,S4,20250826232119,tradier_4x,2.755,3,0.2323862369340374,0.03238623693403739
MRK250829C00087000,MRK,C,87.0,2025-08-29,0.19,0.25,0.25,96,867,0.296463,0.20511933077720862,0.13335207925295495,-0.11771509991164524,0.024079379746682394,0.0015533497935539778,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.22,3,0.20511933077720862,0.005119330777208608
MRK250829C00088000,MRK,C,88.0,2025-08-29,0.1,0.14,0.14,151,660,0.300009,0.11043029272060012,0.08845581774785027,-0.08157124734939111,0.01675465752535326,0.0008550747144892663,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.12000000000000001,3,0.11043029272060012,0.08956970727939989
MRK250829C00089000,MRK,C,89.0,2025-08-29,0.04,0.08,0.06,165,1838,0.322509,0.055514316641221,0.0521627680429366,-0.05069189003921202,0.009913895924011684,0.0004383913692609229,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.06,3,0.055514316641221,0.144485683358779
MRK250829P00083000,MRK,P,83.0,2025-08-29,0.22,0.29,0.3,54,596,0.308027,-0.1910789787817293,0.10432077878472144,-0.12305066387836071,0.020830893626935312,0.0055726242192045035,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.255,3,0.1910789787817293,0.008921021218270708
MRK250829P00082000,MRK,P,82.0,2025-08-29,0.1,0.14,0.13,62,461,0.318277,-0.1075549329670364,0.06671899353885972,-0.09159268736061218,0.013533878561249985,0.006045780312234216,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.12000000000000001,3,0.1075549329670364,0.09244506703296361
MRK250829P00084000,MRK,P,84.0,2025-08-29,0.45,0.55,0.45,28,486,0.296883,-0.3151703763581403,0.1454105903637742,-0.1504662183847533,0.026039895335811393,0.004811515721115675,2025-08-26T23:21:39.633727+00:00,S4,20250826232119,tradier_4x,0.5,3,0.3151703763581403,0.11517037635814031
MS250829C00152500,MS,C,152.5,2025-08-29,0.11,0.13,0.11,12,664,0.18988,0.09144677602913408,0.06333051620901382,-0.07167017314443559,0.023055288202836997,0.0010879963084153984,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.12,3,0.09144677602913408,0.10855322397086593
MS250829C00150000,MS,C,150.0,2025-08-29,0.66,0.73,0.65,162,894,0.205443,0.366507654132049,0.13693656332352383,-0.18261023336905774,0.051539835936928895,0.004382953492264694,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.6950000000000001,3,0.366507654132049,0.166507654132049
MS250829C00155000,MS,C,155.0,2025-08-29,0.01,0.03,0.03,40,155,0.206495,0.01801290858738155,0.015532704699963977,-0.017699947309860808,0.005826660222568528,0.00021344716476079682,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.02,3,0.01801290858738155,0.18198709141261846
MS250829P00146000,MS,P,146.0,2025-08-29,0.24,0.28,0.28,1064,218,0.227658,-0.1780045304153787,0.0783660907787754,-0.17020114527032645,0.03649082231757664,0.009764058812062259,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.26,3,0.1780045304153787,0.021995469584621313
MS250829P00147000,MS,P,147.0,2025-08-29,0.41,0.45,0.45,146,371,0.219617,-0.255695865379542,0.10242959900882377,-0.1921044091820356,0.042745290088654325,0.008872105037080179,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.43,3,0.255695865379542,0.055695865379541964
MS250829P00145000,MS,P,145.0,2025-08-29,0.14,0.17,0.18,24,1774,0.239029,-0.1249271086129012,0.05797341393826398,-0.1486731769672141,0.026866879174285256,0.01034794863360924,2025-08-26T23:21:40.393988+00:00,S4,20250826232119,tradier_4x,0.15500000000000003,3,0.1249271086129012,0.07507289138709881
MSFT250829C00510000,MSFT,C,510.0,2025-08-29,1.12,1.19,1.19,12061,6714,0.209629,0.22393565871028606,0.0296520365160435,-0.5075008115285949,0.13183282520311876,0.008763385336425645,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,1.155,3,0.22393565871028606,0.02393565871028605
MSFT250829C00512500,MSFT,C,512.5,2025-08-29,0.76,0.79,0.79,3631,2222,0.21372,0.16203671524678578,0.0236426333646951,-0.4196870139086978,0.11020555726985057,0.006317869349508193,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,0.775,3,0.16203671524678578,0.03796328475321423
MSFT250829C00515000,MSFT,C,515.0,2025-08-29,0.51,0.52,0.52,5881,6405,0.219459,0.11632635024192105,0.018223229905393934,-0.3408388300853652,0.08838513773299944,0.004521957634896193,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,0.515,3,0.11632635024192105,0.08367364975807896
MSFT250829P00492500,MSFT,P,492.5,2025-08-29,0.9,0.93,0.9,11331,1146,0.229016,-0.1757037684775798,0.02465601086515695,-0.574682447708761,0.12212340931257995,0.03282792006850167,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,0.915,3,0.1757037684775798,0.02429623152242022
MSFT250829P00495000,MSFT,P,495.0,2025-08-29,1.32,1.35,1.32,9341,4505,0.223137,-0.236512589108668,0.03019055168527056,-0.6396799926750888,0.14304249209999137,0.030415787522885082,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,1.335,3,0.236512589108668,0.036512589108667975
MSFT250829P00490000,MSFT,P,490.0,2025-08-29,0.61,0.64,0.61,7417,2973,0.236577,-0.128471645884016,0.019493047920854215,-0.5041610196048244,0.1002625929384866,0.03466455559282461,2025-08-26T23:21:41.252257+00:00,S4,20250826232119,tradier_4x,0.625,3,0.128471645884016,0.07152835411598402
MU250829C00122000,MU,C,122.0,2025-08-29,0.58,0.63,0.61,845,1663,0.546451,0.1971817409455317,0.046688835601498786,-0.2805447092518061,0.02824263303806711,0.0018015407671856311,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,0.605,3,0.1971817409455317,0.0028182590544683084
MU250829C00123000,MU,C,123.0,2025-08-29,0.44,0.48,0.51,764,1070,0.554529,0.1569457912625963,0.04007326130249399,-0.24301527230206338,0.02578210838604501,0.0014338047666485124,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,0.45999999999999996,3,0.1569457912625963,0.043054208737403704
MU250829C00121000,MU,C,121.0,2025-08-29,0.77,0.82,0.79,545,1975,0.544453,0.2448342776625978,0.053131715374144406,-0.31828125926912915,0.0331655774218238,0.002236655722000801,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,0.7949999999999999,3,0.2448342776625978,0.04483427766259779
MU250829P00112000,MU,P,112.0,2025-08-29,0.73,0.78,0.74,193,5400,0.582534,-0.2060364034935785,0.047808043541955045,-0.3309524668524501,0.03063819335990887,0.0071250910548207955,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,0.755,3,0.2060364034935785,0.006036403493578479
MU250829P00111000,MU,P,111.0,2025-08-29,0.54,0.58,0.52,238,921,0.587727,-0.1615340284158944,0.040927929288604316,-0.29403335165327876,0.025646289480163998,0.007490218481467465,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,0.56,3,0.1615340284158944,0.03846597158410561
MU250829P00113000,MU,P,113.0,2025-08-29,0.97,1.03,1.0,425,1160,0.580347,-0.2571501414872803,0.054302836333085414,-0.36481347568177586,0.035171765079452307,0.0066929508937146375,2025-08-26T23:21:42.069841+00:00,S4,20250826232119,tradier_4x,1.0,3,0.2571501414872803,0.057150141487280315
NFLX250829C01252500,NFLX,C,1252.5,2025-08-29,3.2,3.75,3.36,215,503,0.268365,0.20449221030410794,0.008941673139542666,-1.3773570418035153,0.29346288446664703,0.018321163406001862,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,3.475,3,0.20449221030410794,0.00449221030410793
NFLX250829C01255000,NFLX,C,1255.0,2025-08-29,2.6,3.15,2.9,438,1284,0.266177,0.18366116613507708,0.00827677948699663,-1.2924284447883019,0.26645111274910166,0.01640455538696212,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,2.875,3,0.18366116613507708,0.016338833864922936
NFLX250829C01250000,NFLX,C,1250.0,2025-08-29,3.8,4.0,3.9,1684,2159,0.266965,0.2270747175450814,0.009614135203141985,-1.4647346843422888,0.3200786606803427,0.020408498321907755,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,3.9,3,0.2270747175450814,0.027074717545081395
NFLX250829P01200000,NFLX,P,1200.0,2025-08-29,3.5,3.9,3.51,636,895,0.294751,-0.1968980196704326,0.008973159633157639,-1.813859192898303,0.3259125734045648,0.07644474490603267,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,3.7,3,0.1968980196704326,0.0031019803295674053
NFLX250829P01202500,NFLX,P,1202.5,2025-08-29,3.85,4.4,4.49,296,295,0.29205,-0.2169620087003592,0.009556495936654289,-1.8808835562976542,0.35032816242184817,0.07445718803129622,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,4.125,3,0.2169620087003592,0.016962008700359188
NFLX250829P01197500,NFLX,P,1197.5,2025-08-29,3.05,3.35,3.55,151,337,0.297112,-0.1782858252857169,0.008392990708322471,-1.7467779968741517,0.3002723605368873,0.07828160364609034,2025-08-26T23:21:42.946636+00:00,S4,20250826232119,tradier_4x,3.2,3,0.1782858252857169,0.021714174714283108
NKE250829C00081000,NKE,C,81.0,2025-08-29,0.2,0.22,0.2,225,790,0.31637,0.14869358725357168,0.11305351435877596,-0.08177223785894645,0.015597722970939323,0.0009352708382359316,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.21000000000000002,3,0.14869358725357168,0.05130641274642833
NKE250829C00080000,NKE,C,80.0,2025-08-29,0.4,0.43,0.4,962,1858,0.308451,0.2822573450042397,0.17014951555213575,-0.11816522844656659,0.023860361571625154,0.0017770897740977064,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.41500000000000004,3,0.2822573450042397,0.0822573450042397
NKE250829C00082000,NKE,C,82.0,2025-08-29,0.09,0.11,0.09,117,3187,0.326069,0.0819168768123389,0.06756947697998057,-0.05729862881015256,0.010736661595708786,0.0005148436185797401,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.1,3,0.0819168768123389,0.11808312318766111
NKE250829P00077000,NKE,P,77.0,2025-08-29,0.29,0.34,0.33,193,1255,0.334739,-0.2377318328080453,0.11781988598430286,-0.15599009262523567,0.022436727785693566,0.0047389333693014825,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.315,3,0.2377318328080453,0.03773183280804529
NKE250829P00076000,NKE,P,76.0,2025-08-29,0.15,0.18,0.18,160,617,0.35811,-0.1553801662598796,0.08342262489157747,-0.1361622068444242,0.01745015407812897,0.005205729624707285,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.16499999999999998,3,0.1553801662598796,0.04461983374012041
NKE250829P00075000,NKE,P,75.0,2025-08-29,0.07,0.11,0.09,71,1466,0.371673,-0.098650228368187,0.056868518804840104,-0.1116821094609686,0.01242392396459891,0.005501920201019959,2025-08-26T23:21:43.625074+00:00,S4,20250826232119,tradier_4x,0.09,3,0.098650228368187,0.10134977163181301
NVDA250829C00195000,NVDA,C,195.0,2025-08-29,1.38,1.4,1.4,21782,61230,0.838775,0.19232876397991486,0.019457719404116794,-0.6345554870294718,0.04383588930478792,0.0026997923563890974,2025-08-26T23:21:44.358657+00:00,S4,20250826232119,tradier_4x,1.39,3,0.19232876397991486,0.007671236020085154
